CLIENTNUM,Attrition_Flag,Customer_Age,Dependent_count,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2,new_Credit_Limit,new_Avg_Utilization_Ratio,new_Avg_Open_To_Buy,new_level_Education_Level,new_level_Gender,new_level_Income_Category,new_level_Marital_Status
710806083,Existing Customer,50.0,1.0,Silver,36.0,4.0,2.0,2.0,2090.0,0.7,1137.0,30.0,0.765,9.9255e-05,0.9999,11888.0,0.176,2609.267761864645,Uneducated,F,Less than $40K,Others
714752208,Existing Customer,42.0,1.0,Blue,36.0,5.0,1.0,2.0,1985.0,0.788,978.0,16.0,0.778,5.1697e-05,0.99995,2393.0,0.83,408.0,Graduate,F,Less than $40K,Married
822063408,Existing Customer,43.0,4.0,Blue,39.0,5.0,1.0,2.0,2517.0,0.632,1221.0,16.0,2.2,6.3492e-05,0.99994,6111.0,0.412,3594.0,Others,M,$40K - $60K,Married
714490308,Existing Customer,57.0,4.0,Blue,46.0,3.0,2.0,3.0,1662.0,1.186,1565.0,28.0,1.545,0.00020077,0.9998,19270.0,0.086,17608.0,Graduate,M,$80K - $120K,Married
713356833,Existing Customer,52.0,1.0,Blue,43.0,3.0,1.0,4.0,2517.0,1.541,1578.0,34.0,0.7,0.00014834,0.99985,3710.0,0.19340167364016736,1193.0,Graduate,M,$80K - $120K,Married
711402333,Existing Customer,47.0,2.0,Blue,37.0,2.0,1.0,3.0,797.0,0.541,1493.0,32.0,1.0,0.00013405,0.99987,3235.0,0.246,2438.0,Others,M,Less than $40K,Single
708296883,Existing Customer,44.0,3.0,Blue,38.0,3.0,1.0,0.0,788.0,0.688,1178.0,27.0,0.929,2.1081e-05,0.99998,5208.598461538462,0.067,10961.0,Graduate,F,$40K - $60K,Single
719154483,Existing Customer,53.0,2.0,Blue,36.0,5.0,3.0,2.0,2100.0,0.839,991.0,26.0,0.733,0.00017486,0.99983,7753.0,0.271,5653.0,High School,M,$60K - $80K,Others
717721458,Existing Customer,45.0,4.0,Blue,40.0,5.0,1.0,0.0,1186.0,1.689,2560.0,42.0,1.211,2.0715e-05,0.99998,10408.0,0.114,9222.0,College,M,$60K - $80K,Others
711112683,Existing Customer,63.0,1.0,Blue,36.0,6.0,2.0,3.0,1568.0,1.236,1657.0,29.0,1.231,0.0001747,0.99983,3967.0,0.395,2399.0,College,F,Others,Married
715674483,Existing Customer,39.0,2.0,Blue,27.0,4.0,2.0,2.0,2517.0,0.939,1204.0,19.0,0.727,0.00013393,0.99987,3544.6339285714284,0.406,3688.0,Others,F,Less than $40K,Single
789322833,Attrited Customer,48.0,5.0,Blue,38.0,1.0,3.0,3.0,0.0,0.654,673.0,18.0,0.8,0.99672,0.00328187,3379.494425087108,0.0,2609.267761864645,High School,F,Less than $40K,Married
789968058,Existing Customer,51.0,1.0,Blue,42.0,6.0,2.0,3.0,2327.0,0.649,1131.0,18.0,0.636,0.00019751,0.9998,9036.0,0.258,6709.0,Others,M,Others,Single
709919283,Existing Customer,54.0,4.0,Blue,34.0,2.0,3.0,2.0,2517.0,1.996,1576.0,25.0,1.5,0.00018864,0.99981,14926.0,0.169,12409.0,Graduate,M,$80K - $120K,Married
718744008,Existing Customer,59.0,1.0,Blue,36.0,3.0,2.0,3.0,1128.0,0.397,1217.0,20.0,0.667,0.00017969,0.99982,6335.0,0.178,5207.0,Graduate,F,Less than $40K,Single
767712558,Attrited Customer,59.0,1.0,Blue,53.0,2.0,3.0,3.0,0.0,0.71,530.0,10.0,1.0,0.99639,0.00360825,14979.0,0.0,14979.0,College,M,$60K - $80K,Single
712950783,Attrited Customer,48.0,4.0,Blue,38.0,3.0,2.0,3.0,0.0,0.76,739.0,16.0,0.455,0.99518,0.00481999,2732.0,0.0,2732.0,Uneducated,F,Less than $40K,Married
716104983,Existing Customer,41.0,2.0,Blue,32.0,6.0,3.0,2.0,2117.0,1.162,1617.0,31.0,2.875,0.00017987,0.99982,2250.0,0.941,133.0,Graduate,F,Less than $40K,Single
818839983,Existing Customer,55.0,2.0,Blue,50.0,3.0,2.0,0.0,1536.0,1.317,1592.0,34.0,1.0,4.1986e-05,0.99996,10916.0,0.141,9380.0,Graduate,M,Others,Married
772288758,Existing Customer,47.0,4.0,Blue,36.0,4.0,1.0,3.0,1228.0,0.728,1343.0,30.0,1.308,9.7154e-05,0.9999,5349.0,0.23,4121.0,Graduate,F,Others,Married
712350858,Existing Customer,41.0,2.0,Blue,24.0,4.0,1.0,3.0,1104.0,0.572,1303.0,39.0,0.625,9.0056e-05,0.99991,9366.0,0.118,8262.0,High School,M,$80K - $120K,Married
711009708,Existing Customer,40.0,3.0,Blue,28.0,5.0,1.0,0.0,0.0,1.047,1351.0,22.0,0.467,2.0494e-05,0.99998,21617.0,0.0,21617.0,High School,M,$80K - $120K,Single
712720158,Existing Customer,68.0,1.0,Blue,56.0,5.0,2.0,3.0,1652.0,1.255,1910.0,32.0,1.909,0.00017969,0.99982,7529.0,0.119,12208.0,Graduate,M,Others,Married
712215258,Existing Customer,50.0,1.0,Silver,31.0,2.0,2.0,3.0,0.0,0.868,1298.0,22.0,0.571,0.00016236,0.99984,5208.598461538462,0.0,4290.265418994413,Graduate,F,$40K - $60K,Single
773827008,Existing Customer,47.0,4.0,Blue,41.0,6.0,2.0,2.0,1540.0,0.469,1087.0,29.0,1.231,0.00012274,0.99988,2405.0,0.17232894736842105,865.0,Uneducated,M,$60K - $80K,Single
795232683,Existing Customer,53.0,1.0,Blue,47.0,4.0,2.0,3.0,930.0,2.121,1439.0,26.0,1.364,0.0001747,0.99983,2154.0,0.432,1224.0,College,F,Less than $40K,Married
713786508,Existing Customer,42.0,5.0,Blue,36.0,3.0,3.0,3.0,0.0,0.786,1238.0,28.0,0.75,0.00034328,0.99966,2038.0,0.0,2038.0,Others,F,$40K - $60K,Married
713539833,Existing Customer,48.0,4.0,Blue,38.0,6.0,1.0,3.0,0.0,1.373,1716.0,29.0,0.812,9.4447e-05,0.99991,8135.0,0.0,8135.0,High School,F,$40K - $60K,Single
712454058,Existing Customer,49.0,1.0,Blue,38.0,6.0,1.0,3.0,618.0,0.554,1099.0,27.0,0.8,0.00012583,0.99987,9364.0,0.066,8746.0,Others,M,Others,Married
718759833,Existing Customer,44.0,2.0,Silver,35.0,4.0,3.0,2.0,0.0,1.3,1058.0,24.0,2.429,0.00016711,0.99983,7687.937662337662,0.0,8401.517715827338,Uneducated,F,Others,Married
718803333,Existing Customer,43.0,4.0,Blue,34.0,2.0,3.0,1.0,1954.0,0.971,1285.0,29.0,0.706,0.00011377,0.99989,3195.0,0.612,1241.0,Graduate,F,Less than $40K,Others
720253908,Existing Customer,56.0,0.0,Blue,43.0,5.0,2.0,1.0,1024.0,1.009,1651.0,28.0,1.0,5.7261e-05,0.99994,2852.0,0.359,1828.0,High School,M,$80K - $120K,Married
714133158,Existing Customer,59.0,1.0,Blue,36.0,2.0,3.0,3.0,1305.0,0.852,1152.0,31.0,0.824,0.00027607,0.99972,4224.0,0.309,2919.0,College,F,Others,Single
713187033,Existing Customer,46.0,1.0,Blue,36.0,3.0,2.0,2.0,2071.0,1.248,1767.0,38.0,2.167,0.00010985,0.99989,20459.0,0.101,18388.0,Uneducated,M,$60K - $80K,Married
714791208,Existing Customer,47.0,4.0,Blue,41.0,6.0,5.0,3.0,2114.0,0.508,1039.0,24.0,0.263,0.00038948,0.99961,3482.0,0.607,1368.0,Others,F,Less than $40K,Others
772426383,Existing Customer,50.0,4.0,Blue,40.0,5.0,2.0,3.0,1570.0,1.077,1130.0,28.0,1.333,0.00020643,0.99979,3065.0,0.512,1495.0,Uneducated,F,$40K - $60K,Married
710975883,Existing Customer,51.0,3.0,Blue,43.0,3.0,1.0,2.0,1761.0,0.682,1645.0,30.0,0.429,5.8763e-05,0.99994,2185.0,0.806,424.0,Uneducated,F,Less than $40K,Married
714264408,Existing Customer,47.0,3.0,Blue,36.0,4.0,1.0,0.0,746.0,0.993,1413.0,29.0,0.706,2.1676e-05,0.99998,1611.0,0.463,865.0,Uneducated,F,Less than $40K,Married
715827858,Existing Customer,58.0,4.0,Blue,47.0,3.0,3.0,3.0,2173.0,1.456,1218.0,23.0,2.286,0.0003262,0.99967,2822.0,0.77,649.0,Uneducated,F,Less than $40K,Married
713741358,Attrited Customer,46.0,5.0,Blue,33.0,6.0,3.0,3.0,2517.0,0.658,597.0,17.0,0.7,0.99681,0.00319072,32975.0,0.076,30458.0,Graduate,M,$80K - $120K,Single
709531908,Existing Customer,53.0,3.0,Blue,47.0,5.0,2.0,2.0,0.0,0.776,2184.0,53.0,0.828,0.00011482,0.99989,1438.3,0.0,1438.3,High School,M,$60K - $80K,Married
716493408,Existing Customer,45.0,4.0,Blue,36.0,4.0,3.0,3.0,1719.0,0.86,1592.0,37.0,1.467,0.0003262,0.99967,15875.0,0.108,14156.0,Uneducated,F,Others,Others
714141108,Existing Customer,52.0,1.0,Blue,45.0,6.0,3.0,3.0,893.0,0.567,1388.0,28.0,0.75,0.00027604,0.99972,3379.494425087108,0.133,5810.0,High School,F,Less than $40K,Married
708953883,Attrited Customer,53.0,2.0,Blue,36.0,2.0,2.0,1.0,0.0,0.713,757.0,20.0,0.25,0.98692,0.01308,3212.0,0.0,3212.0,Others,M,$80K - $120K,Married
712608783,Existing Customer,50.0,2.0,Silver,45.0,3.0,1.0,3.0,1260.0,0.588,1504.0,34.0,0.789,8.1371e-05,0.99992,34516.0,0.037,33256.0,High School,M,$80K - $120K,Married
820353558,Existing Customer,41.0,3.0,Blue,36.0,4.0,1.0,2.0,1434.0,0.644,1503.0,34.0,0.478,5.5559e-05,0.99994,9797.0,0.146,8363.0,High School,F,$40K - $60K,Married
714964758,Existing Customer,45.0,5.0,Blue,36.0,5.0,2.0,2.0,1777.0,0.791,1105.0,28.0,0.867,0.00011751,0.99988,4457.417391304348,0.171,8623.0,Graduate,F,$40K - $60K,Others
716264358,Existing Customer,53.0,3.0,Blue,42.0,2.0,1.0,2.0,1836.0,1.432,2398.0,47.0,0.88,5.8763e-05,0.99994,26792.0,0.069,24956.0,Uneducated,M,$80K - $120K,Married
717296808,Existing Customer,67.0,1.0,Blue,56.0,4.0,3.0,2.0,2517.0,2.053,1661.0,32.0,1.0,0.00016883,0.99983,3006.0,0.837,489.0,Graduate,F,Less than $40K,Married
712977183,Existing Customer,57.0,2.0,Silver,36.0,6.0,3.0,0.0,1072.0,0.706,1421.0,22.0,1.444,6.1645e-05,0.99994,5419.797777777778,0.055,4290.265418994413,Uneducated,F,$40K - $60K,Single
710829108,Existing Customer,59.0,1.0,Blue,36.0,4.0,2.0,3.0,985.0,0.35,999.0,28.0,0.556,0.00018475,0.99982,3356.0,0.294,2371.0,Uneducated,F,$40K - $60K,Married
779562633,Existing Customer,45.0,2.0,Blue,34.0,3.0,2.0,1.0,2248.0,1.791,1387.0,18.0,0.8,7.0576e-05,0.99993,5771.0,0.39,3523.0,Uneducated,M,$40K - $60K,Married
715315833,Existing Customer,51.0,3.0,Blue,36.0,6.0,2.0,3.0,2107.0,0.948,1243.0,24.0,1.0,0.00019864,0.9998,11106.0,0.19,8999.0,Graduate,M,$80K - $120K,Married
815500983,Existing Customer,59.0,1.0,Blue,54.0,5.0,3.0,0.0,2001.0,1.334,1860.0,36.0,1.0,6.4038e-05,0.99994,2890.0,0.692,889.0,Uneducated,F,Less than $40K,Married
719360583,Existing Customer,53.0,1.0,Blue,45.0,6.0,2.0,2.0,1701.0,0.747,1502.0,25.0,1.273,0.00010684,0.99989,3380.0,0.503,1679.0,Graduate,M,$60K - $80K,Married
709701558,Existing Customer,47.0,3.0,Blue,36.0,2.0,1.0,2.0,1251.0,0.949,1460.0,50.0,1.083,5.7151e-05,0.99994,21331.0,0.059,20080.0,Graduate,M,$60K - $80K,Married
721148358,Existing Customer,49.0,3.0,Blue,38.0,6.0,2.0,1.0,0.0,0.646,1348.0,27.0,0.286,7.3235e-05,0.99993,12860.0,0.0,12860.0,Uneducated,F,Others,Single
779862408,Existing Customer,49.0,3.0,Blue,33.0,3.0,1.0,0.0,462.0,1.161,1087.0,33.0,0.941,2.4806e-05,0.99998,6278.0,0.074,5816.0,Others,M,$80K - $120K,Single
812627208,Existing Customer,60.0,0.0,Blue,55.0,5.0,1.0,3.0,738.0,0.782,1226.0,33.0,0.571,7.7286e-05,0.99992,1438.3,0.513,700.3,College,F,Less than $40K,Single
711033408,Existing Customer,50.0,2.0,Blue,36.0,5.0,1.0,2.0,1626.0,0.701,1230.0,28.0,0.867,5.3542e-05,0.99995,3379.494425087108,0.174,2609.267761864645,High School,F,Less than $40K,Married
779956608,Existing Customer,41.0,2.0,Blue,31.0,6.0,1.0,3.0,0.0,0.688,1555.0,32.0,0.684,0.000109,0.99989,20758.0,0.0,20758.0,Others,F,Others,Married
780376683,Existing Customer,57.0,1.0,Blue,47.0,5.0,3.0,1.0,1976.0,1.768,1827.0,24.0,3.0,0.00010182,0.9999,14612.0,0.135,12636.0,Graduate,M,$80K - $120K,Married
717912483,Existing Customer,43.0,4.0,Blue,27.0,5.0,2.0,0.0,0.0,0.731,1376.0,35.0,0.591,4.4033e-05,0.99996,27259.0,0.0,27259.0,Graduate,M,$80K - $120K,Others
714454758,Existing Customer,57.0,3.0,Blue,47.0,4.0,2.0,3.0,1594.0,0.896,1771.0,37.0,0.762,0.00019864,0.9998,6347.0,0.251,4753.0,Graduate,F,Less than $40K,Married
780466533,Existing Customer,54.0,3.0,Blue,41.0,3.0,3.0,0.0,1676.0,1.097,1873.0,52.0,0.529,9.9638e-05,0.9999,21592.0,0.078,19916.0,Others,M,Others,Married
715735233,Existing Customer,51.0,5.0,Blue,44.0,5.0,1.0,1.0,1598.0,0.971,1679.0,42.0,0.556,4.0349e-05,0.99996,3449.0,0.463,1851.0,Others,F,Less than $40K,Married
720476733,Existing Customer,47.0,3.0,Blue,34.0,2.0,1.0,2.0,799.0,0.819,1002.0,22.0,0.571,5.5559e-05,0.99994,6028.0,0.133,5229.0,High School,F,Less than $40K,Married
715872333,Existing Customer,41.0,0.0,Blue,36.0,3.0,2.0,3.0,1998.0,0.829,1344.0,21.0,1.1,0.0001597,0.99984,18214.0,0.11,16216.0,High School,M,Others,Others
712375758,Existing Customer,53.0,3.0,Blue,43.0,3.0,3.0,1.0,1423.0,1.642,1461.0,42.0,0.75,0.00011574,0.99988,16393.0,0.087,14970.0,Uneducated,M,$80K - $120K,Married
708868233,Attrited Customer,68.0,0.0,Blue,52.0,1.0,3.0,2.0,900.0,0.743,760.0,21.0,0.615,0.99338,0.00662,1438.3,0.626,538.3,High School,M,Less than $40K,Married
718030083,Existing Customer,59.0,1.0,Blue,36.0,4.0,1.0,2.0,1687.0,1.242,1428.0,22.0,1.444,5.0261e-05,0.99995,7871.0,0.214,6184.0,College,M,$60K - $80K,Married
720707283,Existing Customer,48.0,4.0,Blue,36.0,5.0,3.0,0.0,866.0,0.869,1777.0,42.0,0.75,7.6492e-05,0.99992,5288.0,0.164,4422.0,Others,M,$80K - $120K,Married
771698658,Existing Customer,44.0,5.0,Blue,32.0,4.0,5.0,3.0,2006.0,0.619,1302.0,27.0,0.8,0.00034882,0.99965,11376.0,0.176,9370.0,Graduate,M,$60K - $80K,Married
748326258,Existing Customer,48.0,3.0,Blue,41.0,4.0,5.0,3.0,1632.0,1.509,1483.0,41.0,0.519,0.00034086,0.99966,12302.0,0.133,10670.0,College,M,$80K - $120K,Married
770817783,Existing Customer,47.0,4.0,Silver,33.0,3.0,2.0,1.0,1679.0,0.623,1060.0,27.0,0.5,6.5045e-05,0.99993,9932.348780487804,0.049,9603.779386590584,Graduate,M,$60K - $80K,Married
779353083,Existing Customer,47.0,2.0,Silver,32.0,4.0,2.0,2.0,1468.0,0.505,1330.0,32.0,0.684,0.00010284,0.9999,9932.348780487804,0.043,9603.779386590584,Graduate,M,$60K - $80K,Married
711441333,Existing Customer,43.0,1.0,Silver,35.0,3.0,2.0,2.0,1580.0,0.504,1229.0,27.0,0.8,9.3844e-05,0.99991,4075.080487804878,0.15,2609.267761864645,High School,F,Less than $40K,Others
719808558,Attrited Customer,55.0,2.0,Blue,43.0,2.0,4.0,3.0,0.0,0.707,886.0,27.0,0.421,0.99727,0.00272694,1438.3,0.0,1438.3,Graduate,F,Less than $40K,Married
711551958,Attrited Customer,59.0,2.0,Blue,46.0,3.0,3.0,3.0,0.0,0.688,844.0,24.0,0.5,0.9972,0.00280059,1438.3,0.0,1438.3,Others,M,$60K - $80K,Married
809164083,Existing Customer,63.0,1.0,Blue,56.0,2.0,1.0,2.0,1779.0,1.259,1450.0,37.0,0.947,5.1697e-05,0.99995,2619.0,0.679,840.0,Graduate,M,$40K - $60K,Married
820596183,Existing Customer,58.0,2.0,Blue,53.0,2.0,3.0,0.0,2395.0,1.071,2311.0,48.0,0.714,6.4511e-05,0.99994,24407.0,0.098,22012.0,College,M,Others,Married
715999608,Existing Customer,53.0,2.0,Blue,36.0,4.0,1.0,2.0,1649.0,0.93,1378.0,26.0,1.167,5.3542e-05,0.99995,2377.0,0.694,728.0,High School,F,Less than $40K,Married
710565408,Existing Customer,59.0,0.0,Silver,40.0,3.0,2.0,3.0,1359.0,1.327,1033.0,26.0,1.364,0.00016316,0.99984,34516.0,0.039,33157.0,Others,M,$80K - $120K,Others
805543158,Existing Customer,52.0,3.0,Blue,47.0,5.0,3.0,3.0,2207.0,0.869,1523.0,40.0,1.105,0.0003139,0.99969,11086.0,0.199,8879.0,Graduate,M,Others,Married
709752183,Existing Customer,48.0,3.0,Blue,36.0,4.0,2.0,2.0,2517.0,0.615,1374.0,37.0,0.762,0.00011482,0.99989,11432.0,0.22,8915.0,High School,M,$60K - $80K,Single
716479233,Existing Customer,43.0,4.0,Blue,36.0,5.0,3.0,2.0,1721.0,0.908,1080.0,21.0,1.333,0.00018339,0.99982,5382.391176470588,0.13,11537.0,High School,M,$40K - $60K,Married
713837058,Existing Customer,48.0,2.0,Blue,36.0,3.0,2.0,3.0,1955.0,0.531,1234.0,24.0,0.714,0.00018612,0.99981,2571.0,0.76,616.0,College,M,Less than $40K,Single
718876683,Existing Customer,43.0,4.0,Blue,31.0,5.0,2.0,0.0,1168.0,0.638,1600.0,32.0,0.455,4.4033e-05,0.99996,5781.0,0.202,4613.0,Graduate,F,Less than $40K,Single
770746908,Existing Customer,44.0,4.0,Blue,30.0,5.0,1.0,2.0,2509.0,0.971,1155.0,32.0,0.882,6.3492e-05,0.99994,7872.0,0.319,5363.0,Others,M,$60K - $80K,Married
794843883,Existing Customer,41.0,3.0,Blue,35.0,6.0,1.0,2.0,1202.0,0.603,1353.0,33.0,0.737,5.5559e-05,0.99994,34516.0,0.035,33314.0,High School,M,$80K - $120K,Married
803043933,Existing Customer,44.0,3.0,Silver,38.0,4.0,1.0,3.0,1835.0,2.368,1546.0,25.0,1.273,8.9305e-05,0.99991,4397.4325,0.165,2609.267761864645,Uneducated,F,Less than $40K,Others
758076408,Existing Customer,50.0,2.0,Blue,43.0,2.0,1.0,3.0,1603.0,0.579,1590.0,43.0,1.263,0.00010183,0.9999,1857.0,0.863,254.0,Others,M,$40K - $60K,Single
714606558,Existing Customer,60.0,1.0,Blue,36.0,5.0,1.0,0.0,1272.0,1.008,1448.0,22.0,1.0,1.9607e-05,0.99998,1913.0,0.665,641.0,Uneducated,F,Less than $40K,Married
778425408,Existing Customer,44.0,4.0,Blue,24.0,5.0,3.0,0.0,2295.0,0.569,1271.0,24.0,0.714,6.9589e-05,0.99993,3839.0,0.15385632183908046,1544.0,Graduate,M,$80K - $120K,Single
714171108,Existing Customer,48.0,3.0,Blue,39.0,6.0,2.0,3.0,1141.0,0.616,1223.0,20.0,0.538,0.00019864,0.9998,2115.0,0.539,974.0,Graduate,F,$40K - $60K,Others
719662458,Existing Customer,44.0,2.0,Blue,27.0,5.0,2.0,2.0,679.0,0.859,1117.0,29.0,1.071,0.00011382,0.99989,1438.3,0.472,759.3,Graduate,F,Less than $40K,Others
713137233,Existing Customer,41.0,2.0,Blue,28.0,4.0,3.0,0.0,1789.0,0.75,994.0,24.0,0.846,6.4505e-05,0.99994,27756.0,0.064,25967.0,High School,M,$80K - $120K,Single
769425858,Existing Customer,45.0,3.0,Blue,32.0,4.0,1.0,2.0,0.0,0.81,1468.0,26.0,0.625,5.5564e-05,0.99994,1438.3,0.0,1438.3,College,M,$60K - $80K,Single
711297483,Existing Customer,47.0,2.0,Silver,34.0,6.0,4.0,2.0,2222.0,0.853,1658.0,38.0,0.357,0.00020195,0.9998,4397.4325,0.16,2609.267761864645,Uneducated,F,Less than $40K,Others
788900883,Existing Customer,51.0,2.0,Blue,36.0,3.0,1.0,3.0,1304.0,0.604,1368.0,38.0,0.407,9.2637e-05,0.99991,3106.0,0.42,1802.0,Graduate,F,Less than $40K,Married
758348808,Existing Customer,51.0,2.0,Blue,44.0,4.0,3.0,3.0,1666.0,0.613,1218.0,18.0,0.8,0.00030251,0.9997,34516.0,0.048,32850.0,Graduate,M,Others,Married
772336458,Attrited Customer,60.0,1.0,Blue,50.0,4.0,4.0,3.0,1025.0,0.838,702.0,12.0,0.714,0.99717,0.00282527,1438.3,0.713,413.3,Uneducated,F,$40K - $60K,Married
708711483,Existing Customer,57.0,2.0,Blue,46.0,2.0,3.0,0.0,1740.0,1.727,1516.0,21.0,2.0,7.2936e-05,0.99993,18871.0,0.092,17131.0,Others,M,$80K - $120K,Married
717906783,Existing Customer,41.0,5.0,Blue,29.0,5.0,2.0,2.0,1748.0,1.073,1310.0,26.0,1.0,0.00011751,0.99988,5207.0,0.10201190476190478,3459.0,Graduate,M,Others,Single
719437908,Existing Customer,44.0,3.0,Blue,36.0,6.0,2.0,2.0,1644.0,0.921,1767.0,50.0,0.923,0.00013897,0.99986,17965.0,0.092,16321.0,Others,M,$80K - $120K,Others
769433508,Existing Customer,43.0,1.0,Blue,37.0,6.0,3.0,3.0,1819.0,0.767,933.0,25.0,0.923,0.00027607,0.99972,2733.0,0.1538909090909091,914.0,College,M,$60K - $80K,Single
790096533,Existing Customer,55.0,2.0,Blue,48.0,4.0,3.0,2.0,1301.0,1.207,1512.0,27.0,1.455,0.00017488,0.99983,8863.0,0.147,7562.0,College,M,$60K - $80K,Married
720997383,Attrited Customer,52.0,1.0,Blue,36.0,2.0,3.0,3.0,1833.0,0.723,829.0,17.0,0.7,0.99659,0.00341249,1857.0,0.15477894736842107,24.0,Uneducated,M,$80K - $120K,Married
787541883,Existing Customer,44.0,3.0,Blue,33.0,3.0,3.0,3.0,0.0,0.483,1120.0,27.0,0.35,0.0003139,0.99969,34516.0,0.0,34516.0,Graduate,M,$80K - $120K,Others
709930758,Existing Customer,41.0,2.0,Blue,30.0,5.0,3.0,3.0,1222.0,0.538,1506.0,33.0,0.941,0.00031104,0.99969,11107.0,0.11,9885.0,Uneducated,M,$40K - $60K,Married
789830058,Existing Customer,44.0,4.0,Blue,34.0,4.0,1.0,2.0,1585.0,0.621,1384.0,36.0,2.273,6.3492e-05,0.99994,21573.0,0.073,19988.0,Others,M,$80K - $120K,Single
710299608,Attrited Customer,53.0,2.0,Blue,33.0,2.0,3.0,3.0,2517.0,0.993,817.0,30.0,0.667,0.997,0.00299743,2859.0,0.88,342.0,Others,F,Less than $40K,Married
710741208,Existing Customer,39.0,2.0,Blue,36.0,4.0,2.0,2.0,1475.0,1.148,2094.0,25.0,0.667,0.00011065,0.99989,5269.0,0.28,3794.0,High School,M,$80K - $120K,Single
821797008,Attrited Customer,49.0,5.0,Blue,45.0,2.0,2.0,3.0,0.0,0.734,815.0,21.0,0.615,0.99482,0.00518,1438.3,0.0,1438.3,College,M,$40K - $60K,Married
708874533,Attrited Customer,45.0,2.0,Blue,36.0,1.0,3.0,2.0,0.0,0.789,510.0,24.0,0.6,0.99432,0.00568,3387.0,0.0,3387.0,College,F,Less than $40K,Married
715341858,Existing Customer,54.0,2.0,Blue,46.0,6.0,2.0,3.0,1289.0,0.939,1377.0,49.0,0.69,0.00019143,0.99981,1982.0,0.19340167364016736,693.0,Graduate,M,$80K - $120K,Married
793636308,Existing Customer,49.0,3.0,Blue,43.0,2.0,2.0,2.0,1650.0,0.912,1193.0,33.0,0.65,0.00012144,0.99988,4645.0,0.355,2995.0,Uneducated,M,$80K - $120K,Single
713779908,Existing Customer,46.0,3.0,Blue,36.0,6.0,3.0,2.0,1666.0,0.343,1287.0,36.0,0.636,0.00027008,0.99973,2189.0,0.761,523.0,Others,F,Others,Single
712125258,Attrited Customer,46.0,4.0,Blue,30.0,3.0,3.0,3.0,0.0,0.98,701.0,19.0,0.727,0.99677,0.00323086,2442.0,0.0,2442.0,High School,M,Others,Married
709703433,Existing Customer,47.0,3.0,Blue,38.0,4.0,1.0,2.0,1532.0,1.018,1770.0,25.0,0.923,5.7151e-05,0.99994,21304.0,0.072,19772.0,Graduate,M,$60K - $80K,Married
721022433,Existing Customer,44.0,2.0,Blue,36.0,5.0,1.0,2.0,2480.0,0.435,1409.0,35.0,0.167,7.9702e-05,0.99992,7577.0,0.327,5097.0,Others,M,$60K - $80K,Single
710103558,Existing Customer,50.0,3.0,Blue,31.0,4.0,1.0,2.0,1486.0,0.868,1354.0,28.0,0.647,6.7249e-05,0.99993,26972.18181818182,0.08045454545454546,1748.0,Others,M,Others,Single
715952883,Existing Customer,73.0,0.0,Blue,36.0,5.0,3.0,2.0,1125.0,1.363,1765.0,34.0,1.615,0.00015005,0.99985,4469.0,0.252,3344.0,High School,M,$40K - $60K,Married
719731458,Existing Customer,56.0,3.0,Blue,46.0,6.0,3.0,4.0,709.0,0.538,1192.0,27.0,0.588,0.00058851,0.99941,2910.0,0.244,2201.0,Others,M,$40K - $60K,Others
772390908,Attrited Customer,59.0,0.0,Blue,48.0,2.0,4.0,3.0,1054.0,0.616,687.0,17.0,0.545,0.99673,0.00326713,3616.0,0.291,2562.0,High School,M,$40K - $60K,Single
787348608,Existing Customer,70.0,0.0,Blue,56.0,3.0,2.0,3.0,1495.0,0.581,1227.0,15.0,0.875,0.0001597,0.99984,3252.0,0.46,1757.0,High School,M,Less than $40K,Married
709485033,Existing Customer,55.0,2.0,Blue,36.0,4.0,3.0,3.0,1152.0,0.969,1737.0,26.0,1.6,0.00029408,0.99971,2358.0,0.489,1206.0,High School,F,Less than $40K,Married
715432608,Existing Customer,43.0,4.0,Blue,36.0,4.0,1.0,0.0,953.0,0.769,1348.0,34.0,1.125,2.342e-05,0.99998,22322.0,0.043,21369.0,Others,M,$60K - $80K,Single
799471833,Existing Customer,45.0,1.0,Blue,39.0,4.0,2.0,2.0,1510.0,0.609,1435.0,38.0,0.462,0.00010985,0.99989,3133.0,0.13586363636363635,1623.0,Uneducated,M,Others,Single
714187533,Existing Customer,45.0,2.0,Blue,35.0,2.0,3.0,0.0,849.0,0.456,1321.0,28.0,0.75,6.8225e-05,0.99993,3540.0,0.24,2691.0,Uneducated,F,$40K - $60K,Single
779656908,Existing Customer,40.0,1.0,Blue,23.0,6.0,3.0,2.0,1378.0,0.73,1479.0,29.0,0.611,0.00016883,0.99983,6990.0,0.197,5612.0,Graduate,M,$40K - $60K,Married
788950158,Existing Customer,36.0,2.0,Blue,22.0,2.0,2.0,3.0,1652.0,0.854,1283.0,39.0,1.294,0.00018612,0.99981,34516.0,0.048,32864.0,College,M,$80K - $120K,Others
